Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777271320,10,,Aggregated,3.900000,0.000000,27,30,49,51,110,150,180,180,180,180,180,54,0,27,45.48444746803768,24.653667001985013,179.4702080078423,657.3148148148148
1777271321,10,,Aggregated,4.100000,0.000000,27,29,48,50,110,130,180,180,180,180,180,61,0,27,44.695555988210636,24.653667001985013,179.4702080078423,676.2459016393443
1777271322,10,,Aggregated,4.500000,0.000000,27,29,48,50,110,130,180,180,180,180,180,65,0,27,43.60608780183471,24.653667001985013,179.4702080078423,671.1076923076923
1777271323,10,,Aggregated,4.600000,0.000000,27,29,48,50,110,130,180,180,180,180,180,70,0,27,43.499379731448634,24.653667001985013,179.4702080078423,653.6428571428571
1777271324,10,,Aggregated,5.100000,0.000000,27,28,34,49,110,130,180,180,180,180,180,77,0,27,42.01741014643536,24.653667001985013,179.4702080078423,656.0909090909091
1777271325,10,,Aggregated,5.000000,0.000000,27,28,31,48,100,110,180,180,180,180,180,82,0,27,41.132759125392155,24.653667001985013,179.4702080078423,665.5243902439024
1777271326,10,,Aggregated,5.000000,0.000000,27,28,31,48,110,130,180,180,180,180,180,86,0,27,42.11433378161949,24.653667001985013,179.4702080078423,675.4302325581396
1777271327,10,,Aggregated,5.500000,0.000000,27,28,30,48,110,130,180,180,180,180,180,90,0,27,41.42241571227916,24.653667001985013,179.4702080078423,689.2333333333333
1777271328,10,,Aggregated,5.200000,0.000000,27,28,31,48,110,150,180,180,180,180,180,96,0,27,42.78338712538243,24.653667001985013,179.4702080078423,719.9166666666666
1777271329,10,,Aggregated,5.400000,0.000000,27,28,30,48,110,130,160,180,180,180,180,103,0,27,41.64447406989531,24.653667001985013,179.4702080078423,711.7669902912621
1777271330,10,,Aggregated,4.900000,0.000000,27,28,30,39,110,130,160,180,180,180,180,107,0,27,41.04984809631464,24.534416035749018,179.4702080078423,707.6355140186915
1777271331,10,,Aggregated,5.100000,0.000000,27,28,29,39,110,130,160,180,180,180,180,114,0,27,40.845854500954026,24.534416035749018,179.4702080078423,733.0263157894736
1777271332,10,,Aggregated,5.200000,0.000000,27,27,29,34,110,130,160,180,180,180,180,117,0,27,40.47147254758061,24.534416035749018,179.4702080078423,717.7777777777778
1777271333,10,,Aggregated,5.400000,0.000000,27,28,30,48,110,150,180,180,210,210,210,125,0,27,42.638913322240114,24.534416035749018,213.6807080823928,731.144
1777271334,10,,Aggregated,5.200000,0.000000,27,28,30,39,110,150,180,180,210,210,210,129,0,27,42.15524675570024,24.534416035749018,213.6807080823928,736.6511627906976
1777271335,10,,Aggregated,5.000000,0.000000,27,28,29,34,110,150,180,180,210,210,210,134,0,27,41.565451473901184,24.534416035749018,213.6807080823928,754.4925373134329
1777271336,10,,Aggregated,5.600000,0.000000,27,27,29,34,110,150,180,180,210,210,210,139,0,27,41.06475477167171,24.534416035749018,213.6807080823928,756.5539568345324
1777271337,10,,Aggregated,5.200000,0.000000,27,28,29,34,110,150,180,180,210,210,210,144,0,27,41.666270223989464,24.534416035749018,213.6807080823928,758.8333333333334
1777271338,10,,Aggregated,5.300000,0.000000,27,28,29,33,110,150,180,180,210,210,210,148,0,27,41.26305571156302,24.534416035749018,213.6807080823928,762.1351351351351
1777271339,10,,Aggregated,5.200000,0.000000,27,28,29,32,100,150,180,180,210,210,210,151,0,27,40.96557254539124,24.534416035749018,213.6807080823928,772.8807947019867
1777271340,10,,Aggregated,5.400000,0.000000,27,27,29,31,100,150,180,180,210,210,210,158,0,27,40.3244812535181,24.534416035749018,213.6807080823928,754.2974683544304
1777271341,10,,Aggregated,5.300000,0.000000,27,27,29,30,72,130,180,180,210,210,210,162,0,27,39.998814538351176,24.534416035749018,213.6807080823928,760.641975308642
1777271342,10,,Aggregated,5.100000,0.000000,27,28,29,31,72,130,180,180,210,210,210,169,0,27,39.5200559531873,24.534416035749018,213.6807080823928,754.9171597633136
1777271343,10,,Aggregated,5.100000,0.000000,27,28,29,31,53,130,180,180,210,210,210,173,0,27,39.24602671725557,24.534416035749018,213.6807080823928,748.3005780346821
1777271344,10,,Aggregated,5.100000,0.000000,27,28,29,31,72,150,180,200,210,210,210,180,0,27,39.89681479482291,24.534416035749018,213.6807080823928,760.0111111111111
1777271345,10,,Aggregated,5.300000,0.000000,27,28,29,31,53,130,180,200,210,210,210,184,0,27,39.599026016810015,24.534416035749018,213.6807080823928,755.4402173913044
1777271346,10,,Aggregated,4.700000,0.000000,27,28,29,31,53,150,180,200,210,210,210,191,0,27,39.93109203765354,24.534416035749018,213.6807080823928,760.3821989528795
1777271347,10,,Aggregated,5.200000,0.000000,27,28,29,30,53,150,180,200,210,210,210,197,0,27,39.53946571735675,24.534416035749018,213.6807080823928,757.756345177665
1777271348,10,,Aggregated,4.900000,0.000000,27,28,29,30,53,150,180,200,210,210,210,200,0,27,39.33331976586487,24.534416035749018,213.6807080823928,757.025
1777271349,10,,Aggregated,5.100000,0.000000,27,28,29,30,53,150,180,200,210,210,210,202,0,27,40.07663013468875,24.534416035749018,213.6807080823928,766.8465346534654
1777271350,10,,Aggregated,5.300000,0.000000,27,28,29,31,100,160,180,200,210,210,210,210,0,27,40.76581882490289,24.534416035749018,213.6807080823928,759.6333333333333
1777271351,10,,Aggregated,5.200000,0.000000,27,28,29,31,72,160,180,200,210,210,210,213,0,27,40.561600719980824,24.534416035749018,213.6807080823928,775.3849765258216
1777271352,10,,Aggregated,5.100000,0.000000,27,28,29,30,72,160,180,200,210,210,210,219,0,27,40.18474445831388,24.534416035749018,213.6807080823928,772.1598173515981
1777271353,10,,Aggregated,5.100000,0.000000,27,28,29,30,53,150,180,200,210,210,210,224,0,27,39.88010991659913,24.534416035749018,213.6807080823928,780.9910714285714
1777271354,10,,Aggregated,4.900000,0.000000,27,28,29,30,53,150,180,200,210,210,210,229,0,27,39.59355529450596,24.534416035749018,213.6807080823928,773.6069868995634
1777271355,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,150,180,200,210,210,210,235,0,27,39.24778030907854,24.534416035749018,213.6807080823928,764.1148936170213
1777271356,10,,Aggregated,5.100000,0.000000,27,27,28,29,52,150,180,200,210,210,210,238,0,27,39.08114652824393,24.534416035749018,213.6807080823928,762.2647058823529
1777271357,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,130,180,200,210,210,210,244,0,27,38.76777970400013,24.534416035749018,213.6807080823928,769.1065573770492
1777271358,10,,Aggregated,5.000000,0.000000,27,27,28,29,52,130,180,200,210,210,210,247,0,27,38.61897890946191,24.534416035749018,213.6807080823928,768.0931174089069
1777271359,10,,Aggregated,5.000000,0.000000,27,27,28,29,51,130,180,200,210,210,210,254,0,27,38.29190682199982,24.534416035749018,213.6807080823928,765.0393700787401
1777271360,10,,Aggregated,4.800000,0.000000,27,27,28,29,51,130,180,200,210,210,210,256,0,27,38.204228187169065,24.534416035749018,213.6807080823928,767.2421875
1777271361,10,,Aggregated,4.600000,0.000000,27,27,28,29,51,130,180,200,210,210,210,263,0,27,38.4761940722421,24.534416035749018,213.6807080823928,764.1406844106464
1777271362,10,,Aggregated,5.000000,0.000000,27,27,28,29,51,130,180,200,210,210,210,266,0,27,38.33495300347195,24.534416035749018,213.6807080823928,756.3157894736842
1777271363,10,,Aggregated,4.600000,0.000000,27,27,28,29,51,130,180,200,210,210,210,269,0,27,38.20272505916932,24.534416035749018,213.6807080823928,749.4349442379182
1777271364,10,,Aggregated,4.900000,0.000000,27,27,28,29,50,130,180,200,210,210,210,276,0,27,37.914720716957085,24.534416035749018,213.6807080823928,757.8623188405797
1777271365,10,,Aggregated,4.700000,0.000000,27,27,28,29,51,150,180,200,220,220,220,280,0,27,38.48732798152404,24.534416035749018,217.00795798096806,761.0392857142857
1777271366,10,,Aggregated,4.600000,0.000000,27,27,28,29,51,150,180,200,220,220,220,287,0,27,38.69137906985364,24.534416035749018,217.00795798096806,763.7700348432056
1777271367,10,,Aggregated,4.600000,0.000000,27,27,28,29,51,150,180,200,220,220,220,289,0,27,38.601306373830305,24.534416035749018,217.00795798096806,764.1695501730104
1777271368,10,,Aggregated,4.600000,0.000000,27,27,28,29,51,150,180,200,220,220,220,294,0,27,38.655734272138375,24.534416035749018,217.00795798096806,762.6054421768707
1777271369,10,,Aggregated,4.600000,0.000000,27,27,28,29,50,130,180,200,220,220,220,301,0,27,38.361712766925734,24.534416035749018,217.00795798096806,764.21926910299
1777271370,10,,Aggregated,4.500000,0.000000,27,27,28,29,50,130,180,200,220,220,220,307,0,27,38.12754832447813,24.534416035749018,217.00795798096806,758.1498371335505
1777271371,10,,Aggregated,4.900000,0.000000,27,27,28,29,50,140,180,200,220,220,220,313,0,27,38.247976842270894,24.534416035749018,217.00795798096806,756.111821086262
1777271372,10,,Aggregated,4.600000,0.000000,27,27,28,29,50,140,180,200,220,220,220,318,0,27,38.07168659013139,24.534416035749018,217.00795798096806,751.3459119496855
1777271373,10,,Aggregated,5.100000,0.000000,27,27,28,29,50,130,180,200,220,220,220,322,0,27,37.94167378681613,24.534416035749018,217.00795798096806,759.1583850931677
1777271374,10,,Aggregated,5.000000,0.000000,27,27,28,29,50,140,180,200,220,220,220,329,0,27,38.2254455414796,24.52112501487136,217.00795798096806,762.4863221884499
1777271375,10,,Aggregated,5.300000,0.000000,27,27,28,29,50,140,180,200,220,220,220,332,0,27,38.12035303969632,24.52112501487136,217.00795798096806,772.5542168674699
1777271376,10,,Aggregated,5.300000,0.000000,27,27,28,29,51,140,180,200,220,220,220,338,0,27,38.28170919548389,24.52112501487136,217.00795798096806,776.3757396449704
1777271377,10,,Aggregated,5.400000,0.000000,27,27,28,29,50,130,180,200,220,220,220,344,0,27,38.06946668970171,24.52112501487136,217.00795798096806,774.5988372093024
1777271378,10,,Aggregated,5.100000,0.000000,27,27,28,29,50,130,180,200,220,220,220,348,0,27,37.93963313908262,24.52112501487136,217.00795798096806,772.5344827586207
1777271379,10,,Aggregated,5.300000,0.000000,27,27,28,29,51,140,180,200,280,280,280,354,0,27,38.59036852931867,24.52112501487136,275.26904200203717,775.6186440677966
1777271380,10,,Aggregated,5.400000,0.000000,27,27,28,29,52,140,180,200,280,280,280,359,0,27,38.651684196315664,24.52112501487136,275.26904200203717,775.6434540389972
1777271381,10,,Aggregated,5.200000,0.000000,27,27,28,29,51,130,180,200,280,280,280,363,0,27,38.5090517702438,24.433666025288403,275.26904200203717,777.0881542699725
1777271382,10,,Aggregated,5.300000,0.000000,27,27,28,29,51,130,180,200,280,280,280,368,0,27,38.34380209129608,24.433666025288403,275.26904200203717,768.7880434782609
1777271383,10,,Aggregated,5.200000,0.000000,27,27,28,29,50,130,180,200,280,280,280,373,0,27,38.18050447112354,24.433666025288403,275.26904200203717,768.5174262734585
1777271384,10,,Aggregated,5.000000,0.000000,27,27,28,29,50,130,180,200,280,280,280,376,0,27,38.07822019363347,24.433666025288403,275.26904200203717,768.7765957446809
1777271385,10,,Aggregated,4.900000,0.000000,27,27,28,29,50,120,180,200,280,280,280,383,0,27,37.86241373578549,24.433666025288403,275.26904200203717,767.2271540469974
1777271386,10,,Aggregated,4.900000,0.000000,27,27,28,29,50,130,180,200,280,280,280,387,0,27,38.09065612373532,24.433666025288403,275.26904200203717,777.7700258397933
1777271387,10,,Aggregated,4.600000,0.000000,27,27,28,29,52,140,180,200,280,280,280,390,0,27,38.45184841014158,24.433666025288403,275.26904200203717,782.0128205128206
1777271388,10,,Aggregated,5.300000,0.000000,27,27,28,29,52,150,180,210,280,280,280,397,0,27,38.883713486027304,24.433666025288403,276.32412500679493,792.4785894206549
1777271389,10,,Aggregated,4.700000,0.000000,27,27,28,29,51,140,180,200,280,280,280,402,0,27,38.72596467115374,24.433666025288403,276.32412500679493,789.5646766169154
1777271390,10,,Aggregated,4.700000,0.000000,27,27,28,29,51,140,180,200,280,280,280,406,0,27,38.60572230769321,24.433666025288403,276.32412500679493,790.9088669950739
1777271391,10,,Aggregated,4.900000,0.000000,27,27,28,29,52,150,180,200,280,280,280,414,0,27,38.82892986850651,24.433666025288403,276.32412500679493,799.1594202898551
1777271392,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,150,180,200,280,280,280,419,0,27,38.678433292663186,24.433666025288403,276.32412500679493,803.1909307875895
1777271393,10,,Aggregated,4.600000,0.000000,27,27,28,29,51,140,180,200,280,280,280,422,0,27,38.584538131579315,24.433666025288403,276.32412500679493,803.2014218009479
1777271394,10,,Aggregated,5.000000,0.000000,27,27,28,29,52,140,180,200,280,280,280,429,0,27,38.569948446040314,24.433666025288403,276.32412500679493,810.8881118881119
1777271395,10,,Aggregated,5.100000,0.000000,27,27,28,29,51,140,180,200,280,280,280,431,0,27,38.515992091510554,24.433666025288403,276.32412500679493,816.3271461716937
1777271396,10,,Aggregated,4.900000,0.000000,27,27,28,29,52,140,180,200,280,280,280,438,0,27,38.55222252598372,24.433666025288403,276.32412500679493,824.9383561643835
1777271398,10,,Aggregated,5.300000,0.000000,27,27,28,29,51,130,180,200,280,280,280,444,0,27,38.382914620514555,24.433666025288403,276.32412500679493,827.3018018018018
1777271399,10,,Aggregated,4.700000,0.000000,27,27,28,29,51,130,180,200,280,280,280,445,0,27,38.35379908180513,24.433666025288403,276.32412500679493,825.9123595505617
1777271400,10,,Aggregated,5.100000,0.000000,27,27,28,29,53,160,190,280,370,370,370,454,0,27,40.49958637992478,24.433666025288403,371.1628749733791,834.9339207048458
1777271401,10,,Aggregated,5.300000,0.000000,27,27,28,29,53,160,190,280,370,370,370,457,0,27,40.411348852045684,24.433666025288403,371.1628749733791,840.9781181619256
1777271402,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,150,190,280,370,370,370,461,0,27,40.309403671220416,24.433666025288403,371.1628749733791,842.9284164859002
1777271403,10,,Aggregated,5.200000,0.000000,27,27,28,29,52,150,190,280,370,370,370,467,0,27,40.23325376285388,24.433666025288403,371.1628749733791,840.0813704496788
1777271404,10,,Aggregated,5.100000,0.000000,27,27,28,29,53,160,200,280,370,370,370,473,0,27,40.87758343592956,24.433666025288403,371.1628749733791,838.1247357293869
1777271405,10,,Aggregated,4.700000,0.000000,27,27,28,29,53,160,200,280,370,370,370,476,0,27,40.79209577571992,24.433666025288403,371.1628749733791,837.4600840336135
1777271406,10,,Aggregated,4.800000,0.000000,27,27,28,29,53,160,200,300,450,450,450,482,0,27,41.630720189788,24.433666025288403,446.3051250204444,842.4626556016598
1777271407,10,,Aggregated,5.100000,0.000000,27,27,28,29,53,160,200,300,450,450,450,488,0,27,41.44021517527481,24.433666025288403,446.3051250204444,845.1311475409836
1777271408,10,,Aggregated,4.700000,0.000000,27,27,28,29,53,160,200,300,450,450,450,491,0,27,41.35369086071902,24.433666025288403,446.3051250204444,844.7169042769857
1777271409,10,,Aggregated,5.000000,0.000000,27,27,28,29,53,160,200,300,450,450,450,496,0,27,41.20910929745033,24.433666025288403,446.3051250204444,845.4233870967741
1777271410,10,,Aggregated,5.000000,0.000000,27,27,28,29,52,150,200,280,450,450,450,502,0,27,41.03054532357324,24.433666025288403,446.3051250204444,847.1474103585657
1777271411,10,,Aggregated,4.700000,0.000000,27,27,28,29,52,150,200,280,450,450,450,508,0,27,40.86051107563929,24.433666025288403,446.3051250204444,842.2854330708661
1777271412,10,,Aggregated,5.000000,0.000000,27,27,28,29,52,150,200,280,450,450,450,512,0,27,40.749772545495944,24.433666025288403,446.3051250204444,844.298828125
1777271413,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,150,200,280,450,450,450,517,0,27,40.613283128504655,24.433666025288403,446.3051250204444,844.2998065764024
1777271414,10,,Aggregated,5.100000,0.000000,27,27,28,29,52,140,200,280,450,450,450,523,0,27,40.45475295248012,24.433666025288403,446.3051250204444,852.7227533460803
1777271415,10,,Aggregated,5.100000,0.000000,27,27,28,29,52,140,200,280,450,450,450,527,0,27,40.35149471002827,24.433666025288403,446.3051250204444,857.3719165085389
1777271416,10,,Aggregated,5.000000,0.000000,27,27,28,29,52,150,200,280,450,450,450,531,0,27,40.50218731295598,24.433666025288403,446.3051250204444,857.8738229755179
1777271417,10,,Aggregated,5.100000,0.000000,27,27,28,29,52,150,200,280,450,450,450,537,0,27,40.33904788331467,24.433666025288403,446.3051250204444,858.903165735568
1777271418,10,,Aggregated,5.100000,0.000000,27,27,28,29,52,150,200,280,450,450,450,539,0,27,40.28362021582799,24.433666025288403,446.3051250204444,856.4860853432282
1777271419,10,,Aggregated,4.900000,0.000000,27,27,28,29,52,150,200,280,450,450,450,546,0,27,40.87200397501901,24.433666025288403,446.3051250204444,859.2545787545788
1777271420,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,160,210,280,450,450,450,552,0,27,41.50536202402124,24.433666025288403,446.3051250204444,864.3278985507246
1777271421,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,160,210,280,450,450,450,553,0,27,41.478878926236526,24.433666025288403,446.3051250204444,863.1428571428571
1777271422,10,,Aggregated,5.100000,0.000000,27,27,28,29,52,160,210,280,450,450,450,558,0,27,41.34966794478183,24.433666025288403,446.3051250204444,862.6774193548387
1777271423,10,,Aggregated,4.900000,0.000000,27,27,28,29,52,160,210,280,450,450,450,565,0,27,41.1683938146643,24.433666025288403,446.3051250204444,872.7097345132744
1777271424,10,,Aggregated,4.600000,0.000000,27,27,28,29,52,160,210,280,450,450,450,571,0,27,41.0125757534556,24.433666025288403,446.3051250204444,876.954465849387
1777271425,10,,Aggregated,4.600000,0.000000,27,27,28,29,52,160,210,280,450,450,450,575,0,27,40.90837356006808,24.433666025288403,446.3051250204444,876.9408695652174
1777271426,10,,Aggregated,4.800000,0.000000,27,27,28,29,52,160,210,280,450,450,450,579,0,27,41.09340192249852,24.433666025288403,446.3051250204444,880.727115716753
1777271427,0,,Aggregated,4.700000,0.000000,27,27,28,29,52,160,210,280,450,450,450,583,0,27,40.993006297109225,24.433666025288403,446.3051250204444,881.253859348199
